adviser_id1,adviser_id2,filing_date,filing_year,has_flat_fee,flat_fee_value,product_count,contract_type,effective_fee_1M,effective_fee_5M,has_min_investment,min_investment_amount,is_negotiable,has_negotiable_threshold,negotiable_threshold_amount
104068,46917,2015-02-24,2015,0,,2,AUM-Based Only,0.5828924221387054,0.8127761332730767,0,,1,0,
104068,46917,2016-02-23,2016,0,,3,AUM-Based Only,0.6525372203551993,0.5053249961705989,1,3750.0,1,0,
104068,46917,2017-03-01,2017,0,,3,AUM-Based Only,1.957253699410612,1.071877839500332,1,3750.0,1,0,
104068,46917,2018-02-22,2018,0,,2,AUM-Based Only,1.8646746018999,0.3622703803037211,1,3750.0,1,0,
10409,273029,2017-03-27,2017,0,,0,No Fee Info,1.7161426510125208,0.3043347088141183,0,,1,0,
10409,273029,2017-05-19,2017,0,,0,No Fee Info,1.2750131917002796,0.482972749339761,0,,1,1,20000.0
10409,273029,2017-07-31,2017,0,,0,No Fee Info,0.6692653966811823,0.8867963286226586,0,,1,1,20000.0
10409,273029,2017-08-14,2017,0,,0,No Fee Info,1.2941124237708357,1.430006252271591,0,,1,0,
10409,273029,2018-01-19,2018,0,,0,No Fee Info,0.8057266054101508,0.6622098360970294,0,,1,0,
10409,273029,2018-03-29,2018,0,,0,No Fee Info,0.5959954173628792,0.5064516222500103,0,,1,0,
10409,273030,2017-03-27,2017,0,,3,AUM-Based Only,1.4138910703060592,0.7867179191746478,0,,1,0,
10409,273030,2017-05-19,2017,0,,3,AUM-Based Only,1.3527049439587069,0.9856770175869172,1,100000.0,1,0,
10409,273030,2017-06-09,2017,0,,3,AUM-Based Only,1.0150650811257975,0.8033099679444382,1,50000.0,1,1,16667.0
10409,273030,2017-07-31,2017,0,,3,AUM-Based Only,1.8598079854215568,1.4679045919216398,1,50000.0,1,0,
10409,273030,2018-03-29,2018,0,,3,AUM-Based Only,1.5196969492622148,0.9519713638909996,1,16667.0,1,0,
10409,273030,2018-09-07,2018,0,,3,AUM-Based Only,0.7146794568876542,0.805153661043583,0,,1,0,
10409,273031,2017-03-27,2017,0,,0,No Fee Info,0.9854568919970212,1.0049442033142526,0,,1,0,
10409,273031,2017-05-19,2017,0,,0,No Fee Info,1.451190236766713,0.5778579097947886,0,,1,0,
10409,273031,2017-07-31,2017,0,,0,No Fee Info,1.974702847998639,0.4819182912120699,0,,1,0,
10409,273031,2018-03-29,2018,0,,0,No Fee Info,0.8752629741929412,1.1578269568684092,0,,1,0,
10409,273031,2018-06-13,2018,0,,0,No Fee Info,1.029909905324338,0.4518789326532078,0,,1,0,
10409,273031,2018-11-01,2018,0,,1,AUM-Based Only,1.487105533998845,1.3959731853506605,0,,1,0,
10409,273032,2017-03-27,2017,0,,2,AUM-Based Only,0.5469446476244777,0.8030103294358366,0,,1,0,
10409,273032,2017-04-28,2017,0,,2,AUM-Based Only,0.7683766466910085,0.8519447324025706,0,,1,0,
10409,273032,2017-05-19,2017,0,,2,AUM-Based Only,1.760035004045116,1.0144581387411846,0,,1,0,
10409,273032,2017-06-09,2017,0,,2,AUM-Based Only,1.928684844286048,0.8274608530189427,0,,1,0,
10409,273032,2017-06-22,2017,0,,2,AUM-Based Only,0.9864855933703688,0.3733790972445781,0,,1,0,
10409,273032,2017-07-31,2017,0,,2,AUM-Based Only,1.060343894277299,1.1841119442054615,0,,1,0,
10409,273032,2018-03-29,2018,0,,2,AUM-Based Only,0.5756422080514401,1.408852814574048,0,,1,0,
10409,273034,2017-03-27,2017,0,,2,AUM-Based Only,0.5602058011630933,1.1590311083609248,0,,1,0,
10409,273034,2017-04-28,2017,0,,2,AUM-Based Only,1.830924818893629,0.6031161675338197,0,,1,0,
10409,273034,2017-05-19,2017,0,,2,AUM-Based Only,1.637868041196795,0.4772395264054242,0,,1,0,
10409,273034,2017-06-09,2017,0,,2,AUM-Based Only,1.1512212315016517,1.155040635891884,0,,1,0,
10409,273034,2017-06-22,2017,0,,2,AUM-Based Only,1.8080815759430364,1.231394686474297,0,,1,0,
10409,273034,2017-07-31,2017,0,,2,AUM-Based Only,1.0942273118610175,1.3612288429152342,0,,1,0,
10409,273034,2017-08-29,2017,0,,2,AUM-Based Only,0.9577697886199864,1.226970811440992,0,,1,0,
10409,273034,2018-03-29,2018,0,,2,AUM-Based Only,0.8399548595109918,1.4212839735453733,0,,1,0,
10409,273035,2017-03-27,2017,1,1.0,1,Both,1.0697214344623671,0.6474074847540623,0,,0,0,
10409,273035,2017-05-19,2017,1,1.0,1,Both,1.5669833579665755,1.0122554621554052,1,10000.0,0,0,
10409,273035,2017-06-09,2017,1,1.0,1,Both,1.7323615507095618,1.0346673593805047,1,10000.0,0,0,
10409,273035,2017-07-31,2017,1,1.0,1,Both,1.463099452105214,0.4811713158663622,1,10000.0,0,0,
10409,273035,2018-03-29,2018,1,1.0,1,Both,0.7207289130951268,1.033938138223474,0,,0,0,
10409,273035,2018-09-07,2018,1,1.0,1,Both,1.4246408923484344,0.9705789639418494,1,10000.0,0,0,
10409,303620,2018-12-03,2018,0,,0,No Fee Info,0.5959435859146855,0.4810756814338622,0,,1,0,
10409,83006,2016-03-30,2016,1,,0,Flat Fee Only,1.0458864959747671,0.5875593154331686,0,,0,0,
10409,83006,2017-03-27,2017,1,,0,Flat Fee Only,1.8439199799675663,1.07198821261214,0,,1,0,
10409,83006,2017-05-19,2017,1,,0,Flat Fee Only,0.8043163703240521,1.1271210391097457,0,,1,0,
10409,83006,2017-07-31,2017,1,,0,Flat Fee Only,1.8949183590679408,0.3467865344998836,0,,0,0,
10409,83006,2018-03-29,2018,1,,0,Flat Fee Only,1.6653666555187374,0.3331467043301369,0,,1,0,
10409,83006,2018-09-17,2018,1,,0,Flat Fee Only,1.5096446457996973,1.098952380809586,0,,1,0,
10409,83006,2018-09-18,2018,1,,0,Flat Fee Only,1.3003729196536946,1.034923511162449,0,,0,0,
10409,83006,2012-07-02,2012,1,,0,Flat Fee Only,1.851437997141356,1.482577429421658,0,,1,0,
10409,83006,2013-01-04,2013,1,,0,Flat Fee Only,1.7811166844015718,1.3550837521141137,0,,1,0,
10409,83006,2013-04-01,2013,1,,0,Flat Fee Only,1.4934026983111222,0.4635598569079748,0,,1,0,
10409,83006,2013-05-15,2013,1,,0,Flat Fee Only,1.4239466550814963,0.9664826485064704,0,,0,0,
10409,83006,2013-09-20,2013,1,,0,Flat Fee Only,1.438578883581797,0.305985614367261,0,,1,0,
10409,83006,2014-03-28,2014,1,,0,Flat Fee Only,1.8060419355304207,0.3038841352269585,0,,1,0,
10409,83006,2014-12-19,2014,1,,0,Flat Fee Only,1.648489664681718,0.483018124204031,0,,1,0,
10409,83006,2015-03-31,2015,1,,0,Flat Fee Only,0.5063885433099216,0.6772320845716473,0,,1,0,
10409,83006,2015-07-24,2015,1,,0,Flat Fee Only,1.932860009883117,1.1454938643909105,0,,1,0,
10416,41780,2011-03-28,2011,0,,1,AUM-Based Only,1.7980993867958792,1.0309732283273516,0,,0,0,
10416,41780,2011-04-07,2011,0,,1,AUM-Based Only,0.8733275500201754,0.8975401304025019,0,,0,0,
10416,41780,2012-02-02,2012,0,,1,AUM-Based Only,0.7342320486601064,1.4843379145430808,0,,0,0,
10416,41780,2012-05-17,2012,0,,1,AUM-Based Only,0.6587620978723963,1.077962335439911,0,,0,0,
10416,41780,2012-06-01,2012,0,,1,AUM-Based Only,1.7009861784250708,1.36199233689757,0,,0,0,
10416,80685,2012-05-17,2012,1,,0,Flat Fee Only,1.733910668302876,0.9304857193440376,0,,0,0,
10416,80685,2012-05-22,2012,1,,0,Flat Fee Only,1.0616704149963496,0.9910991912906676,0,,0,0,
10416,80686,2012-05-17,2012,1,,0,Flat Fee Only,1.038921745851051,0.448425405526166,0,,0,0,
10416,80686,2012-05-22,2012,1,,0,Flat Fee Only,0.9608152286214882,1.2604294847677937,0,,0,0,
104189,65978,2018-03-28,2018,0,,1,AUM-Based Only,1.4499874107804307,0.7058488477013831,0,,1,0,
104189,65978,2011-12-13,2011,0,,1,AUM-Based Only,0.881480639797737,0.3508148275307588,0,,1,0,
104189,65978,2013-04-01,2013,0,,0,No Fee Info,0.5368252736347752,0.6762466063579118,0,,1,0,
104189,65978,2013-12-23,2013,0,,0,No Fee Info,0.9901234040068284,1.4661397322954737,0,,1,0,
104189,65978,2014-03-31,2014,0,,0,No Fee Info,1.2853382160150242,0.6694159417609966,0,,1,0,
104189,65978,2014-12-05,2014,0,,0,No Fee Info,1.5846347100556917,1.396649603612875,0,,1,0,
104189,65978,2015-03-31,2015,0,,1,AUM-Based Only,1.9395908061387024,0.9168357752960088,0,,1,0,
104189,65978,2016-03-30,2016,0,,1,AUM-Based Only,1.7611394538309553,0.3025959983501587,0,,1,0,
104189,65978,2017-03-31,2017,0,,1,AUM-Based Only,1.9725283592616405,1.4880587475297664,0,,1,0,
104189,65978,2017-10-21,2017,0,,1,AUM-Based Only,1.166614508584309,1.2827583033330088,0,,1,0,
104189,65979,2018-03-28,2018,0,,2,AUM-Based Only,0.7939704181496796,0.8549572384531661,1,60.0,1,0,
104189,65979,2011-12-13,2011,0,,2,AUM-Based Only,1.720550242476919,1.1473586655803436,1,60.0,1,0,
104189,65979,2013-04-01,2013,0,,2,AUM-Based Only,1.2322701830926026,0.4247941411694335,1,60.0,1,0,
104189,65979,2013-12-23,2013,0,,2,AUM-Based Only,1.3745257424109878,1.4808135524506154,1,60.0,1,0,
104189,65979,2014-03-31,2014,0,,2,AUM-Based Only,0.7602574347131206,1.1717093911935117,1,60.0,1,0,
104189,65979,2014-12-05,2014,0,,2,AUM-Based Only,1.7349564767107348,1.1254966681770922,1,60.0,1,0,
104189,65979,2015-03-31,2015,0,,2,AUM-Based Only,1.525745318214499,1.0319433536123734,1,60.0,1,0,
104189,65979,2016-03-30,2016,0,,2,AUM-Based Only,0.8997583573419312,1.2435492021172383,1,60.0,1,0,
104189,65979,2017-03-31,2017,0,,2,AUM-Based Only,1.6328218307252411,0.5440615661517642,1,60.0,1,0,
104189,65979,2017-10-21,2017,0,,2,AUM-Based Only,0.8101634793744328,0.6570147094790415,1,60.0,1,0,
104214,52001,2011-04-01,2011,0,,3,AUM-Based Only,0.934488510888854,1.3157177064156156,1,100000.0,1,0,
104214,52001,2012-01-06,2012,0,,2,AUM-Based Only,0.6512576030013972,0.8889614743422618,1,250000.0,1,0,
104214,82844,2012-06-28,2012,0,,2,AUM-Based Only,1.5120055330633817,1.4668779970524384,1,100000.0,1,0,
104233,3722,2007-08-15,2007,1,,0,Flat Fee Only,0.7958543301834012,0.8754461828287912,0,,0,0,
104233,427,2007-05-14,2007,1,,0,Flat Fee Only,1.4505293239063493,0.8143805939811599,0,,0,0,
104343,102663,2013-07-26,2013,1,,0,Flat Fee Only,1.9517735593630112,1.4623763538682362,0,,0,0,
104343,102664,2013-07-26,2013,1,,0,Flat Fee Only,1.8441524028833527,0.8134189532702707,0,,0,0,
104343,102665,2013-07-26,2013,1,,0,Flat Fee Only,1.954872680024832,1.08662505206355,0,,0,0,
104343,80690,2012-05-17,2012,0,,2,AUM-Based Only,0.6515445426121749,0.9043954691560088,0,,1,0,
104343,80690,2012-11-02,2012,0,,3,AUM-Based Only,1.7237419293521383,1.484868598858852,0,,1,0,
104343,80690,2013-01-16,2013,0,,2,AUM-Based Only,1.688057000381776,0.9361540166345635,0,,1,0,
104343,90986,2013-02-07,2013,0,,3,AUM-Based Only,1.4826430858796564,0.8768808378761555,0,,1,0,
104343,93785,2013-03-19,2013,1,,0,Flat Fee Only,1.874534402638196,0.8585240931027327,0,,0,0,
104343,93785,2013-07-26,2013,1,,0,Flat Fee Only,1.5110836196434392,0.7042452294134753,0,,0,0,
104343,93786,2013-03-19,2013,1,,0,Flat Fee Only,1.7696780296559529,1.4956085492198332,0,,0,0,
104343,93786,2013-07-26,2013,1,,0,Flat Fee Only,1.1289645600956897,0.6324375280852258,0,,0,0,
104343,93787,2013-03-19,2013,1,,0,Flat Fee Only,1.5826442846889095,1.026854471565758,0,,0,0,
104343,93788,2013-03-19,2013,1,,0,Flat Fee Only,0.80430039764863,0.8245480493086281,0,,0,0,
104343,93788,2013-07-26,2013,1,,0,Flat Fee Only,1.2473707056105587,1.32380722695669,0,,0,0,
104343,93789,2013-03-19,2013,1,,0,Flat Fee Only,1.0659663701827,1.4660340956588376,0,,0,0,
104343,93789,2013-07-26,2013,1,,0,Flat Fee Only,1.6726678830587098,0.9387180392732756,0,,0,0,
104343,93790,2013-03-19,2013,1,,0,Flat Fee Only,1.6281368206556954,0.3346912903489471,0,,0,0,
104343,93791,2013-03-19,2013,1,,0,Flat Fee Only,1.5301219784384392,1.2261547979471348,0,,0,0,
104343,93792,2013-03-19,2013,1,,0,Flat Fee Only,0.5485810883202142,0.3947529568638006,0,,0,0,
104343,93792,2013-07-26,2013,1,,0,Flat Fee Only,0.8068521627086953,0.8202529129983456,0,,0,0,
104343,93793,2013-03-19,2013,0,,3,AUM-Based Only,1.2297956293951136,1.360746774399163,0,,1,0,
104343,94731,2013-03-25,2013,0,,2,AUM-Based Only,0.7930863948951747,1.1396851508739485,0,,1,0,
104343,94731,2013-04-15,2013,0,,2,AUM-Based Only,1.4874347695154158,0.76097253647015,0,,1,0,
104343,94731,2013-06-25,2013,0,,3,AUM-Based Only,1.8444473602716287,1.1513347865947483,0,,1,0,
104343,94731,2013-07-26,2013,0,,3,AUM-Based Only,0.7562690356352638,0.3226554428100474,0,,1,0,
104343,94732,2013-03-25,2013,1,,0,Flat Fee Only,1.7289098395937588,0.9425867248776976,0,,0,0,
104343,94732,2013-07-26,2013,1,,0,Flat Fee Only,1.6189006638852672,1.23074860791587,0,,0,0,
104343,99305,2013-04-15,2013,1,,0,Flat Fee Only,0.5997494886185029,0.9028131767139296,0,,0,0,
104343,99305,2013-07-26,2013,1,,0,Flat Fee Only,1.6564320757882685,1.1307910628286475,0,,0,0,
104343,99306,2013-04-15,2013,1,,0,Flat Fee Only,0.7097041469222445,0.4144962562115392,0,,0,0,
104343,99306,2013-07-26,2013,1,,0,Flat Fee Only,1.3667171446045725,0.90264210733331,0,,0,0,
104379,48284,2011-03-31,2011,0,,4,AUM-Based Only,1.2344130563183005,0.421850255329226,0,,1,0,
104379,48284,2011-04-15,2011,1,,0,Flat Fee Only,0.8471996073630678,1.273928264216876,0,,0,0,
104379,48284,2011-05-25,2011,1,,0,Flat Fee Only,0.8191879870822376,1.319185625694254,0,,0,0,
104379,48285,2011-04-15,2011,1,,0,Flat Fee Only,0.8870170369036092,1.4515059546783726,0,,0,0,
104379,48285,2011-05-25,2011,1,,0,Flat Fee Only,1.284088234373349,0.3113764931668567,0,,0,0,
104474,115860,2014-03-31,2014,1,,0,Flat Fee Only,0.5698383015358104,1.0259186361070582,0,,0,0,
104474,117851,2014-04-23,2014,1,,0,Flat Fee Only,0.7328019106779244,1.308685828413278,0,,0,0,
104474,145147,2015-03-31,2015,1,,0,Flat Fee Only,0.7994170795716309,0.7112083530073642,0,,0,0,
104474,254949,2016-03-30,2016,1,,0,Flat Fee Only,1.2865167571002467,1.0862581811136842,0,,0,0,
104474,275654,2017-03-31,2017,1,,0,Flat Fee Only,1.666497521550488,0.5070215835437669,0,,0,0,
104474,277344,2017-04-12,2017,1,,0,Flat Fee Only,0.9148749453117524,0.7586617898914769,0,,0,0,
104474,285435,2017-12-15,2017,0,,1,AUM-Based Only,0.9334658927138278,0.7879462240439234,0,,1,0,
104474,292457,2018-03-28,2018,0,,1,AUM-Based Only,0.557550077781006,0.9210353309031848,0,,1,0,
104474,50983,2011-03-31,2011,1,,0,Flat Fee Only,1.6822916451400154,0.6335968764530651,0,,0,0,
104474,75414,2012-03-29,2012,1,,0,Flat Fee Only,0.9251367514291464,1.4232708870961268,0,,0,0,
104474,96331,2013-03-28,2013,0,,1,AUM-Based Only,0.9290654307771936,1.487291764976205,0,,1,0,
104510,115541,2014-03-31,2014,0,,1,AUM-Based Only,0.7551782778174518,0.7135301946628876,0,,1,0,
104510,144532,2015-03-31,2015,0,,1,AUM-Based Only,0.7465225080313254,0.6967056479781959,0,,1,0,
104510,144532,2016-02-01,2016,0,,1,AUM-Based Only,1.2549309904760098,0.8207916140666485,0,,1,0,
104510,144532,2016-07-26,2016,0,,1,AUM-Based Only,1.5486391034182645,0.9940566314301424,0,,1,0,
104510,144532,2016-11-30,2016,0,,4,AUM-Based Only,1.783933826973089,0.3843618274068353,1,50000.0,1,0,
104510,262371,2016-09-06,2016,0,,1,AUM-Based Only,0.8885260936070418,0.320925527831483,0,,1,0,
104510,274523,2017-03-30,2017,0,,4,AUM-Based Only,1.0133348722918458,0.9471428985613096,1,50000.0,1,0,
104510,294590,2018-03-29,2018,0,,4,AUM-Based Only,1.2511345395283442,1.2527081295188176,1,50000.0,1,0,
104510,300181,2018-08-02,2018,0,,4,AUM-Based Only,0.9218401003947424,0.5471723455742791,1,50000.0,1,0,
104510,300181,2018-11-01,2018,0,,3,AUM-Based Only,1.524485220763871,0.6026769962591019,0,,1,0,
104510,46507,2011-03-31,2011,0,,1,AUM-Based Only,1.2589025207900677,0.884468549572692,0,,1,0,
104510,46507,2012-03-30,2012,0,,1,AUM-Based Only,0.6147913683897498,1.094839666033837,0,,1,0,
104510,46507,2013-04-01,2013,0,,0,No Fee Info,0.6140607936980528,0.7246051602693737,0,,1,0,
104511,113053,2014-03-25,2014,0,,1,AUM-Based Only,1.4703628529442172,1.3453106972850162,0,,1,0,
104511,129744,2015-03-12,2015,0,,1,AUM-Based Only,1.328804447769618,1.0110966332602296,0,,1,0,
104511,253785,2016-03-28,2016,0,,1,AUM-Based Only,1.508198093761413,0.4272095558426202,0,,1,0,
104511,273301,2017-03-28,2017,0,,1,AUM-Based Only,1.1550281735845562,0.7082735474552793,0,,1,0,
104511,292226,2018-03-27,2018,0,,1,AUM-Based Only,0.6000075384293387,1.3885533942318735,0,,1,0,
104511,42768,2011-03-29,2011,0,,1,AUM-Based Only,1.8359098068443247,1.263658325166892,0,,1,0,
104511,74654,2012-03-27,2012,0,,1,AUM-Based Only,1.62453250494841,1.466666309166024,0,,1,0,
104511,95857,2013-03-27,2013,0,,1,AUM-Based Only,1.617346021352788,0.410754854445113,0,,1,0,
104513,278110,2017-05-03,2017,1,,0,Flat Fee Only,1.883163146533792,1.1321669239011551,0,,0,0,
104513,278110,2018-03-21,2018,1,,0,Flat Fee Only,0.7136903772818579,0.8348532224356602,0,,0,0,
104513,39506,2011-03-23,2011,1,,0,Flat Fee Only,1.5742728722550337,1.3532855458877413,0,,0,0,
104513,39506,2012-03-29,2012,1,,0,Flat Fee Only,1.245149742555871,1.130402956601114,0,,0,0,
104513,39506,2013-03-21,2013,1,,0,Flat Fee Only,1.7877349716814752,1.3083297217153422,0,,0,0,
104513,39506,2014-03-14,2014,1,,0,Flat Fee Only,1.000523136833532,1.0640294870047744,0,,0,0,
104513,39506,2015-03-24,2015,1,,0,Flat Fee Only,1.6522463382032802,0.574915554775753,0,,0,0,
104513,39506,2016-03-21,2016,1,,0,Flat Fee Only,1.215219063062542,0.4054833558188926,0,,0,0,
104513,39506,2017-03-10,2017,1,,0,Flat Fee Only,0.860649406936923,1.2077946117033018,0,,0,0,
104513,39506,2017-05-03,2017,1,,0,Flat Fee Only,1.7796405450728376,0.9673533224738442,0,,0,0,
104513,39506,2018-03-21,2018,1,,0,Flat Fee Only,1.0056294833302517,1.1223423011320215,0,,0,0,
104517,66486,2017-03-09,2017,1,,0,Flat Fee Only,1.0246546926818776,0.8779755750507121,0,,0,0,
104517,66486,2017-12-21,2017,0,,0,No Fee Info,0.6896099499897232,0.3237512555300836,1,10000.0,1,0,
104517,66486,2018-12-26,2018,0,,0,No Fee Info,1.634720836613904,1.130125262169245,1,10000.0,1,0,
104517,66486,2011-12-23,2011,0,,2,AUM-Based Only,0.6831263917778156,1.4867709028189482,1,10000.0,1,0,
104517,66486,2012-12-21,2012,1,,0,Flat Fee Only,1.4569185734767602,0.5635813006916892,0,,0,0,
104517,66486,2012-12-21,2012,1,,0,Flat Fee Only,1.3768717161433195,0.5432747258371184,0,,0,0,
104517,66486,2013-10-14,2013,1,,0,Flat Fee Only,1.1643545398887836,0.3812392400345118,0,,0,0,
104517,66486,2013-12-20,2013,0,,1,AUM-Based Only,1.166320904120931,0.8248750604545314,1,10000.0,1,0,
104517,66486,2014-12-19,2014,0,,0,No Fee Info,1.6996158465384288,1.1423954250742725,1,10000.0,1,0,
104517,66486,2015-02-02,2015,0,,0,No Fee Info,0.5054435224120747,0.6647827764788679,1,10000.0,1,0,
104517,66486,2015-12-18,2015,0,,0,No Fee Info,1.288954592319736,1.050710982425452,1,10000.0,1,0,
104518,49038,2016-01-13,2016,0,,1,AUM-Based Only,1.109738538009999,0.3286249277083086,0,,1,0,
104518,49038,2016-03-30,2016,0,,1,AUM-Based Only,0.9999288029606652,0.7081464086897851,0,,1,0,
104518,49038,2016-04-01,2016,0,,1,AUM-Based Only,0.6254899505027165,0.5649054267057676,0,,1,0,
104518,49038,2016-07-19,2016,0,,1,AUM-Based Only,0.6362861018892854,0.3247327885255412,0,,1,0,
104518,49038,2016-08-29,2016,0,,3,AUM-Based Only,1.930183034022519,0.651650009587881,0,,1,0,
104518,49038,2017-03-31,2017,0,,1,AUM-Based Only,1.7733499741792866,1.2749744989092968,0,,1,0,
104518,49038,2017-04-03,2017,0,,2,AUM-Based Only,0.7951745444283171,1.1375418685306462,0,,1,0,
104518,49038,2017-08-21,2017,0,,3,AUM-Based Only,0.7156879663165228,0.4124464166565607,0,,1,0,
104518,49038,2017-10-23,2017,0,,3,AUM-Based Only,0.5111295422762074,0.5297264866291478,0,,1,0,
104518,49038,2018-03-29,2018,1,25000.0,1,Both,1.911069469099816,1.3637915905585558,0,,0,0,
104518,49038,2011-03-31,2011,0,,1,AUM-Based Only,1.865044004148164,0.862483647449861,0,,1,0,
104518,49038,2018-04-12,2018,1,,3,Both,0.672986021953025,0.4680085638500508,0,,1,0,
104518,49038,2018-04-13,2018,1,,2,Both,0.6180160836561321,1.3196051988612656,0,,1,0,
104518,49038,2018-07-06,2018,0,,2,AUM-Based Only,1.3008914898928552,0.9616145080433972,0,,1,0,
104518,49038,2018-09-24,2018,0,,2,AUM-Based Only,0.8908298693413492,0.4407706299265612,0,,1,0,
104518,49038,2011-04-06,2011,0,,1,AUM-Based Only,1.1717528277034348,1.2221440588863364,0,,1,0,
104518,49038,2011-06-23,2011,0,,1,AUM-Based Only,0.7013307414162417,0.7770994385743746,0,,1,0,
104518,49038,2012-03-30,2012,0,,1,AUM-Based Only,1.6253145225949068,0.7937681138906998,0,,1,0,
104518,49038,2013-03-28,2013,0,,1,AUM-Based Only,1.7664909424465671,0.6052574698386897,0,,1,0,
104518,49038,2013-04-30,2013,0,,1,AUM-Based Only,0.5987602895119399,0.384094383561204,0,,1,0,
104518,49038,2014-03-31,2014,0,,1,AUM-Based Only,1.479094786775185,0.4256189843797424,0,,1,0,
104518,49038,2015-03-31,2015,0,,1,AUM-Based Only,0.534555189993293,0.8797059464564356,0,,1,0,
104518,49038,2015-11-27,2015,0,,1,AUM-Based Only,1.601328027392036,1.2414830187048158,0,,1,0,
104524,6708,2007-12-20,2007,1,,0,Flat Fee Only,1.056433138557684,1.0804854099681127,0,,0,0,
104529,45336,2011-03-30,2011,1,,0,Flat Fee Only,0.8723414614568401,1.356425762103986,0,,0,0,
104529,45336,2011-04-05,2011,0,,3,AUM-Based Only,1.0279889763575394,1.3237172473759775,0,,1,0,
104529,45336,2012-03-29,2012,0,,3,AUM-Based Only,1.876633360266743,0.7773395238254586,0,,1,0,
104529,63441,2011-09-29,2011,1,,0,Flat Fee Only,1.5175806517806254,0.4317304682668094,0,,0,0,
104529,63441,2011-09-29,2011,1,,0,Flat Fee Only,0.9857911643867447,0.5310095124145049,0,,0,0,
104529,63441,2012-03-29,2012,1,,0,Flat Fee Only,0.5626684057160958,1.3377133278970703,0,,0,0,
104529,63441,2012-04-30,2012,1,,0,Flat Fee Only,0.8827171616219616,1.1245789921736573,0,,0,0,
104529,63443,2011-09-29,2011,1,,0,Flat Fee Only,1.2121793735913406,0.6609002370124712,0,,0,0,
104529,63443,2012-03-29,2012,1,,0,Flat Fee Only,1.905406097673396,0.4249556229848559,0,,0,0,
104529,63443,2012-04-30,2012,1,,0,Flat Fee Only,1.910930671219433,1.3449840228813892,0,,0,0,
104529,81353,2012-05-31,2012,1,,0,Flat Fee Only,1.3342852595435906,1.2178680558730852,0,,0,0,
104529,81353,2012-06-11,2012,1,,0,Flat Fee Only,1.8411321233157465,0.9357785295858774,0,,0,0,
104529,81353,2012-06-13,2012,1,,0,Flat Fee Only,1.820253692667396,0.7144811618833871,0,,0,0,
104531,113430,2014-03-26,2014,0,,1,AUM-Based Only,1.348440541675394,0.951162684384572,0,,1,0,
104531,145218,2015-03-31,2015,0,,1,AUM-Based Only,1.6729873410439025,1.4672691628560677,1,30000.0,1,0,
104531,14729,2008-12-23,2008,1,,0,Flat Fee Only,1.2551637514951146,1.3460082908849849,0,,0,0,
104531,14729,2009-03-31,2009,1,,0,Flat Fee Only,0.7416069537626161,0.8897213710841851,0,,0,0,
104531,14729,2010-03-25,2010,1,,0,Flat Fee Only,0.6695524389358587,1.3991347668472796,0,,0,0,
104531,255745,2016-03-30,2016,0,,1,AUM-Based Only,0.9313926123209192,0.6078112063813985,1,30000.0,0,1,10000.0
104531,276456,2017-03-31,2017,0,,1,AUM-Based Only,1.178068079027227,0.3532557022440291,1,30000.0,0,1,10000.0
104531,295169,2018-03-30,2018,0,,1,AUM-Based Only,0.937504776182038,0.4400184337775609,1,30000.0,0,1,10000.0
104531,48971,2011-03-31,2011,0,,1,AUM-Based Only,1.9935289243828087,0.959105762750584,1,30000.0,0,1,10000.0
104531,48971,2012-03-30,2012,0,,1,AUM-Based Only,0.7355008679147026,0.3943368228849352,1,30000.0,0,1,10000.0
104531,48971,2013-03-22,2013,0,,1,AUM-Based Only,1.062966218400789,1.329530516322888,1,30000.0,0,1,10000.0
104532,36406,2011-03-11,2011,0,,1,AUM-Based Only,1.763327883478318,1.0140289321571656,1,1000.0,1,0,
104532,58092,2011-06-24,2011,0,,1,AUM-Based Only,1.6548213215284515,1.1342526154644543,1,1000.0,1,0,
104532,58927,2018-03-29,2018,0,,1,AUM-Based Only,0.5516808155447364,0.8259428154493968,1,25000.0,1,0,
104532,58927,2018-04-06,2018,0,,1,AUM-Based Only,1.5440133444923112,0.4689452279071432,1,25000.0,1,0,
104532,58927,2011-07-05,2011,0,,1,AUM-Based Only,0.6717972600261031,1.4748524842141064,1,1000.0,1,0,
104532,58927,2011-10-05,2011,0,,1,AUM-Based Only,1.535905900436635,1.2665895772724942,1,1000.0,1,0,
104532,58927,2012-03-30,2012,0,,4,AUM-Based Only,1.0449667114457868,1.0671212973356343,1,7000.0,1,0,
104532,58927,2013-03-28,2013,0,,1,AUM-Based Only,1.1818289655061782,1.2732294328899645,0,,1,0,
104532,58927,2014-03-26,2014,0,,1,AUM-Based Only,0.7237622655497293,1.4891384125457754,0,,1,0,
104532,58927,2015-03-31,2015,0,,2,AUM-Based Only,0.5741060802010549,1.211599617637208,0,,1,0,
104532,58927,2016-03-30,2016,0,,2,AUM-Based Only,0.6784338464496044,0.743994830581334,0,,1,0,
104532,58927,2017-03-30,2017,0,,1,AUM-Based Only,0.7109195940119091,0.8555094195431916,0,,1,0,
104532,58927,2017-05-18,2017,0,,1,AUM-Based Only,0.8738664742663174,0.6805847998045008,0,,1,0,
104535,223682,2015-06-22,2015,0,,1,AUM-Based Only,1.0910559810303435,0.4050664691316115,1,500000.0,0,0,
104535,223682,2016-03-28,2016,0,,1,AUM-Based Only,1.84056159783094,1.401151339438128,1,500000.0,0,0,
